trade_date,ivix,date
20190906,19.292254654501026,2019-09-06
20190905,18.690341732111307,2019-09-05
20190904,17.92191214367796,2019-09-04
20190903,18.46289447514556,2019-09-03
20190902,18.426124898949684,2019-09-02
20190830,19.19264808350911,2019-08-30
20190829,19.09924780432157,2019-08-29
20190828,20.05980476503592,2019-08-28
20190827,20.26747759639633,2019-08-27
20190826,21.363841410744232,2019-08-26
20190823,20.25437222220066,2019-08-23
20190822,20.02646185523534,2019-08-22
20190821,20.18950358096945,2019-08-21
20190820,20.88085074926997,2019-08-20
20190819,21.030433918449702,2019-08-19
20190816,20.4297204451288,2019-08-16
20190815,20.49460884618015,2019-08-15
20190814,19.86576554809507,2019-08-14
20190813,20.53819536015484,2019-08-13
20190812,20.63065306970545,2019-08-12
20190809,20.18785222151659,2019-08-09
20190808,20.786267584239564,2019-08-08
20190807,21.235951967299258,2019-08-07
20190806,21.955198212196606,2019-08-06
20190805,20.34826031267773,2019-08-05
20190802,18.527465888761245,2019-08-02
20190801,18.01127395019785,2019-08-01
20190731,20.067717392143155,2019-07-31
20190730,19.64562123986268,2019-07-30
20190729,19.45776906874317,2019-07-29
20190726,18.499787917371364,2019-07-26
20190725,18.149610034294632,2019-07-25
20190724,19.07847421294196,2019-07-24
20190723,19.77323298905673,2019-07-23
20190722,20.67096202638676,2019-07-22
20190719,21.7659149916346,2019-07-19
20190718,19.91278808094784,2019-07-18
20190717,19.97723882418092,2019-07-17
20190716,22.5297119252698,2019-07-16
20190715,22.273778437636395,2019-07-15
20190712,22.11307910365581,2019-07-12
20190711,22.187736141422697,2019-07-11
20190710,21.86961982387911,2019-07-10
20190709,21.84356242520776,2019-07-09
20190708,22.857139577322204,2019-07-08
20190705,23.721541828909825,2019-07-05
20190704,23.014461550110685,2019-07-04
20190703,23.46709093565984,2019-07-03
20190702,24.43460139136138,2019-07-02
20190701,24.717087911670347,2019-07-01
20190628,27.14162955328282,2019-06-28
20190627,26.110744087261427,2019-06-27
20190626,26.048253345507955,2019-06-26
20190625,26.028837639750265,2019-06-25
20190624,25.898057364355864,2019-06-24
20190621,24.95783071174151,2019-06-21
20190620,21.3425542858595,2019-06-20
20190619,17.662686735109737,2019-06-19
20190618,19.66180524890275,2019-06-18
20190617,20.361584827577484,2019-06-17
20190614,20.32936736188273,2019-06-14
20190613,20.35091321773337,2019-06-13
20190612,20.884115198489045,2019-06-12
20190611,20.339144877767048,2019-06-11
20190610,21.38848736253251,2019-06-10
20190606,22.627392374876912,2019-06-06
20190605,22.61614905987261,2019-06-05
20190604,22.99545526839425,2019-06-04
20190603,22.42047228876521,2019-06-03
20190531,22.11727410056432,2019-05-31
20190530,21.45016509749916,2019-05-30
20190529,21.58586169758212,2019-05-29
20190528,22.245102465466044,2019-05-28
20190527,23.42582910454562,2019-05-27
20190524,22.83107906664748,2019-05-24
20190523,22.620657600832,2019-05-23
20190522,21.827396512733653,2019-05-22
20190521,22.64838050053729,2019-05-21
20190520,23.80583701080205,2019-05-20
20190517,24.111964661988896,2019-05-17
20190516,24.311052816098066,2019-05-16
20190515,25.752508555993163,2019-05-15
20190514,26.88258995217392,2019-05-14
20190513,27.839838700111983,2019-05-13
20190510,29.00175514199204,2019-05-10
20190509,29.03324123430019,2019-05-09
20190508,27.301178375755143,2019-05-08
20190507,26.36915835489642,2019-05-07
20190506,29.37183291074816,2019-05-06
20190430,25.68055390362303,2019-04-30
20190429,25.494142850462985,2019-04-29
20190426,26.01900600640973,2019-04-26
20190425,26.7806562073842,2019-04-25
20190424,27.01919184511916,2019-04-24
20190423,27.567050840247333,2019-04-23
20190422,29.434507708694618,2019-04-22
20190419,28.09927324174417,2019-04-19
20190418,28.657031056782888,2019-04-18
20190417,28.79014246090483,2019-04-17
20190416,27.35927887314408,2019-04-16
20190415,27.7111441285942,2019-04-15
20190412,27.61321649718405,2019-04-12
20190411,30.11975033668385,2019-04-11
20190410,30.13894435032306,2019-04-10
20190409,29.936576927249924,2019-04-09
20190408,31.7154476463154,2019-04-08
20190404,29.43175482941815,2019-04-04
20190403,27.46422539992975,2019-04-03
20190402,28.15586340687652,2019-04-02
20190401,25.778893937335912,2019-04-01
20190329,24.013505817447125,2019-03-29
20190328,23.238268480172657,2019-03-28
20190327,24.56575618998085,2019-03-27
20190326,25.399986594765988,2019-03-26
20190325,26.91273499377369,2019-03-25
20190322,29.05228562047079,2019-03-22
20190321,29.52882134586798,2019-03-21
20190320,28.756216644420817,2019-03-20
20190319,28.27409663213392,2019-03-19
20190318,27.57870884740915,2019-03-18
20190315,26.863714615448416,2019-03-15
20190314,28.548542950292006,2019-03-14
20190313,29.703730220865467,2019-03-13
20190312,29.79347749272408,2019-03-12
20190311,29.773415424544847,2019-03-11
20190308,32.3548311404066,2019-03-08
20190307,32.085521825045134,2019-03-07
20190306,30.78084522610155,2019-03-06
20190305,29.846172975978803,2019-03-05
20190304,29.107501406931657,2019-03-04
20190301,26.924891526962064,2019-03-01
20190228,28.24063660004857,2019-02-28
20190227,30.58454232273477,2019-02-27
20190226,30.7121410035994,2019-02-26
20190225,24.954385891827258,2019-02-25
20190222,22.494884952259248,2019-02-22
20190221,23.21864051659241,2019-02-21
20190220,23.769214213877508,2019-02-20
20190219,22.696474607379084,2019-02-19
20190218,21.6512969269074,2019-02-18
20190215,20.70725559175364,2019-02-15
20190214,21.28256254200411,2019-02-14
20190213,20.12727374228412,2019-02-13
20190212,18.85427446162919,2019-02-12
20190211,19.271182049119336,2019-02-11
20190201,18.812509430848724,2019-02-01
20190131,18.44594886215816,2019-01-31
20190130,18.676918729749666,2019-01-30
20190129,18.06478766198105,2019-01-29
20190128,16.724182969216432,2019-01-28
20190125,14.898250978898483,2019-01-25
20190124,14.902518870885883,2019-01-24
20190123,16.49864482465666,2019-01-23
20190122,16.666208911840634,2019-01-22
20190121,18.729523842854288,2019-01-21
20190118,16.234703511765325,2019-01-18
20190117,16.069003964055725,2019-01-17
20190116,15.137035547429315,2019-01-16
20190115,17.77168959149242,2019-01-15
20190114,18.609794373347253,2019-01-14
20190111,18.170802307233235,2019-01-11
20190110,18.80844818786925,2019-01-10
20190109,18.94031253349744,2019-01-09
20190108,20.70928050446868,2019-01-08
20190107,21.649716859980416,2019-01-07
20190104,21.247618892115067,2019-01-04
20190103,21.97842648901921,2019-01-03
20190102,22.13311262287058,2019-01-02
20181228,22.429178395545645,2018-12-28
20181227,22.684104816019435,2018-12-27
20181226,23.080376196431697,2018-12-26
20181225,24.01820168313109,2018-12-25
20181224,23.124591793563333,2018-12-24
20181221,24.07190680018976,2018-12-21
20181220,22.941384896759924,2018-12-20
20181219,20.79069885238901,2018-12-19
20181218,20.749436999304457,2018-12-18
20181217,20.07133479772968,2018-12-17
20181214,19.163614542642488,2018-12-14
20181213,19.40086066401688,2018-12-13
20181212,19.889454049456152,2018-12-12
20181211,20.24467767222436,2018-12-11
20181210,20.31203036599959,2018-12-10
20181207,19.55431209660404,2018-12-07
20181206,20.81572503032641,2018-12-06
20181205,20.8886299391639,2018-12-05
20181204,20.834700869841903,2018-12-04
20181203,22.520928505721063,2018-12-03
20181130,25.109406823940063,2018-11-30
20181129,24.20924888882857,2018-11-29
20181128,24.41227758354938,2018-11-28
20181127,25.27966368586557,2018-11-27
20181126,26.304280314645656,2018-11-26
20181123,26.517569714610307,2018-11-23
20181122,27.47629934496725,2018-11-22
20181121,28.40465389333377,2018-11-21
20181120,27.842094354034565,2018-11-20
20181119,28.661965083243807,2018-11-19
20181116,29.227166351665065,2018-11-16
20181115,29.890777872323863,2018-11-15
20181114,30.56166938697096,2018-11-14
20181113,31.08305072727872,2018-11-13
20181112,31.833963454476805,2018-11-12
20181109,31.113204155226303,2018-11-09
20181108,30.802150319963207,2018-11-08
20181107,31.289579964309105,2018-11-07
20181106,31.230660282794982,2018-11-06
20181105,30.46126731041778,2018-11-05
20181102,28.61893179868662,2018-11-02
20181101,30.172488320323744,2018-11-01
20181031,31.18028238071024,2018-10-31
20181030,31.82863706724799,2018-10-30
20181029,31.67750669723094,2018-10-29
20181026,30.220031952797044,2018-10-26
20181025,29.23652200954879,2018-10-25
20181024,28.15656763568777,2018-10-24
20181023,28.17664074779253,2018-10-23
20181022,26.627698307458264,2018-10-22
20181019,26.83401288019776,2018-10-19
20181018,27.88661285895657,2018-10-18
20181017,26.317231664849515,2018-10-17
20181016,26.49505926832401,2018-10-16
20181015,26.88657816035653,2018-10-15
20181012,25.90150874051778,2018-10-12
20181011,25.11006265903046,2018-10-11
20181010,23.09923264987924,2018-10-10
20181009,23.141670751343284,2018-10-09
20181008,22.771202854549085,2018-10-08
20180928,20.88729942376377,2018-09-28
20180927,20.62719694596143,2018-09-27
20180926,21.3649569713126,2018-09-26
20180925,20.70324368173013,2018-09-25
20180921,18.72353848223467,2018-09-21
20180920,18.182486501815813,2018-09-20
20180919,18.95867713877445,2018-09-19
20180918,20.49801528727096,2018-09-18
20180917,21.07069677578107,2018-09-17
20180914,21.73016018527283,2018-09-14
20180913,23.164478703451888,2018-09-13
20180912,23.91344638092559,2018-09-12
20180911,24.003207330453986,2018-09-11
20180910,24.46906086651771,2018-09-10
20180907,23.64598298539392,2018-09-07
20180906,23.695043583634423,2018-09-06
20180905,23.480292832522213,2018-09-05
20180904,22.31087671210984,2018-09-04
20180903,23.10403449315097,2018-09-03
20180831,22.608835212943653,2018-08-31
20180830,22.8323434324316,2018-08-30
20180829,22.665772847134665,2018-08-29
20180828,22.33329263724109,2018-08-28
20180827,22.292132784274195,2018-08-27
20180824,22.74589918020262,2018-08-24
20180823,23.11027914821514,2018-08-23
20180822,23.66983131232308,2018-08-22
20180821,24.891442337355823,2018-08-21
20180820,27.71681105830959,2018-08-20
20180817,27.562452199775304,2018-08-17
20180816,27.495031113784023,2018-08-16
20180815,27.34978117286636,2018-08-15
20180814,25.447675408574256,2018-08-14
20180813,25.57096000028279,2018-08-13
20180810,24.84275260072259,2018-08-10
20180809,25.59415202690305,2018-08-09
20180808,25.64495723701108,2018-08-08
20180807,25.419370253836654,2018-08-07
20180806,25.84157105230736,2018-08-06
20180803,25.053369134203862,2018-08-03
20180802,24.993525569555896,2018-08-02
20180801,24.04981743917043,2018-08-01
20180731,22.27982082160109,2018-07-31
20180730,22.36236283478458,2018-07-30
20180727,21.9850692611574,2018-07-27
20180726,22.999707696872303,2018-07-26
20180725,23.731009945251337,2018-07-25
20180724,23.36149880166464,2018-07-24
20180723,22.23881494784636,2018-07-23
20180720,20.89467476982927,2018-07-20
20180719,21.262335127443148,2018-07-19
20180718,22.122976395569523,2018-07-18
20180717,22.940283932460527,2018-07-17
20180716,23.36082849845736,2018-07-16
20180713,23.500258911546805,2018-07-13
20180712,23.72753427611715,2018-07-12
20180711,25.221619758793263,2018-07-11
20180710,23.23082941137893,2018-07-10
20180709,23.30997412397568,2018-07-09
20180706,25.799734438162908,2018-07-06
20180705,26.735308836265155,2018-07-05
20180704,26.46223165338314,2018-07-04
20180703,25.94759188146866,2018-07-03
20180702,24.97775701620257,2018-07-02
20180629,21.5944822958963,2018-06-29
20180628,23.24401926555764,2018-06-28
20180627,22.69493002973592,2018-06-27
20180626,21.087993910003604,2018-06-26
20180625,20.530616440885467,2018-06-25
20180622,19.639301956407028,2018-06-22
20180621,19.94988790443458,2018-06-21
20180620,21.172849094189445,2018-06-20
20180619,23.612497029733408,2018-06-19
20180615,20.025925615785177,2018-06-15
20180614,19.58460576424709,2018-06-14
20180613,19.18253422524037,2018-06-13
20180612,18.835696290291924,2018-06-12
20180611,19.902868463612208,2018-06-11
20180608,19.24444788990258,2018-06-08
20180607,17.995595015190887,2018-06-07
20180606,18.604131597431493,2018-06-06
20180605,19.00283437998024,2018-06-05
20180604,19.198908018354786,2018-06-04
20180601,20.27754183695553,2018-06-01
20180531,20.14780877706593,2018-05-31
20180530,21.154944400246205,2018-05-30
20180529,18.42555969800792,2018-05-29
20180528,18.028275393155223,2018-05-28
20180525,17.990966117886522,2018-05-25
20180524,18.15300143013096,2018-05-24
20180523,18.543738434412987,2018-05-23
20180522,17.95432252385484,2018-05-22
20180521,18.173444018741524,2018-05-21
20180518,18.542209121398955,2018-05-18
20180517,18.99609944676937,2018-05-17
20180516,20.747625112481067,2018-05-16
20180515,19.80023320529699,2018-05-15
20180514,20.76036829196008,2018-05-14
20180511,22.113023539867623,2018-05-11
20180510,22.52931800373449,2018-05-10
20180509,23.860917224160737,2018-05-09
20180508,24.39780336349056,2018-05-08
20180507,25.3939078467691,2018-05-07
20180504,25.591413728785994,2018-05-04
20180503,25.314650424746272,2018-05-03
20180502,25.12782585096432,2018-05-02
20180427,23.468507064297324,2018-04-27
20180426,22.70701586811065,2018-04-26
20180425,22.591691364507035,2018-04-25
20180424,22.850129714185403,2018-04-24
20180423,22.557875782389573,2018-04-23
20180420,22.389916904427984,2018-04-20
20180419,23.17557045652,2018-04-19
20180418,24.673159696906936,2018-04-18
20180417,25.128625352439983,2018-04-17
20180416,24.927936392174395,2018-04-16
20180413,24.218280170507388,2018-04-13
20180412,23.96803974528809,2018-04-12
20180411,23.538147511681125,2018-04-11
20180410,22.995518903441404,2018-04-10
20180409,24.466823358621586,2018-04-09
20180404,23.94473970339341,2018-04-04
20180403,24.20149082283513,2018-04-03
20180402,24.307084706763508,2018-04-02
20180330,24.60272319976631,2018-03-30
20180329,24.639490786812203,2018-03-29
20180328,24.17525158263158,2018-03-28
20180327,23.34135756899949,2018-03-27
20180326,24.050631773744986,2018-03-26
20180323,24.09754656238368,2018-03-23
20180322,20.504391579134577,2018-03-22
20180321,20.635701666508258,2018-03-21
20180320,20.53225602555448,2018-03-20
20180319,20.63777672973556,2018-03-19
20180316,20.45992573816351,2018-03-16
20180315,20.149852258006685,2018-03-15
20180314,20.70192965294796,2018-03-14
20180313,21.46164395741633,2018-03-13
20180312,21.08715572713552,2018-03-12
20180309,20.273124388581063,2018-03-09
20180308,20.8070219166338,2018-03-08
20180307,21.744990229457294,2018-03-07
20180306,20.83348937112455,2018-03-06
20180305,22.10083295059693,2018-03-05
20180302,23.56175083343929,2018-03-02
20180301,23.719383959159515,2018-03-01
20180228,25.98948319187145,2018-02-28
20180227,25.57133133320607,2018-02-27
20180226,24.3563453825528,2018-02-26
20180223,24.02636283980276,2018-02-23
20180222,26.703828538994024,2018-02-22
20180214,27.90336301226145,2018-02-14
20180213,28.25083524132553,2018-02-13
20180212,29.082011816752967,2018-02-12
20180209,34.219080464700504,2018-02-09
20180208,25.810335539476544,2018-02-08
20180207,24.183429803555185,2018-02-07
20180206,22.22258132375584,2018-02-06
20180205,18.500396047700505,2018-02-05
20180202,16.99761269914351,2018-02-02
20180201,16.74455829646716,2018-02-01
20180131,17.13047454095377,2018-01-31
20180130,16.073183807508805,2018-01-30
20180129,18.458174230802275,2018-01-29
20180126,16.912070239067052,2018-01-26
20180125,18.510114008993423,2018-01-25
20180124,21.15751819481604,2018-01-24
20180123,19.302112622768888,2018-01-23
20180122,18.62698089757112,2018-01-22
20180119,18.5354799101882,2018-01-19
20180118,18.447538271560585,2018-01-18
20180117,15.445749783415105,2018-01-17
20180116,15.953056141831636,2018-01-16
20180115,15.444053604892394,2018-01-15
20180112,14.21320845602807,2018-01-12
20180111,14.492261755107972,2018-01-11
20180110,14.118773273654876,2018-01-10
20180109,13.913666641395,2018-01-09
20180108,14.66699338101055,2018-01-08
20180105,13.94659839187939,2018-01-05
20180104,14.20114026462965,2018-01-04
20180103,14.408410275211006,2018-01-03
20180102,14.631838819345566,2018-01-02
20171229,14.26753349817232,2017-12-29
20171228,15.675290995719376,2017-12-28
20171227,17.74614471230208,2017-12-27
20171226,16.446732069462264,2017-12-26
20171225,15.98315234768933,2017-12-25
20171222,15.88859428112343,2017-12-22
20171221,15.769880924090652,2017-12-21
20171220,15.483166586060456,2017-12-20
20171219,15.614795519813669,2017-12-19
20171218,15.76924240161752,2017-12-18
20171215,14.85607581481441,2017-12-15
20171214,15.508944414182682,2017-12-14
20171213,15.67358457377151,2017-12-13
20171212,15.861004362393649,2017-12-12
20171211,15.907408614436678,2017-12-11
20171208,15.91047766002215,2017-12-08
20171207,16.29389871330459,2017-12-07
20171206,17.406298897139358,2017-12-06
20171205,16.99181902650396,2017-12-05
20171204,17.65034521915714,2017-12-04
20171201,19.932538220250503,2017-12-01
20171130,18.84261365149808,2017-11-30
20171129,18.105435223320903,2017-11-29
20171128,17.63933439365149,2017-11-28
20171127,18.11287680637126,2017-11-27
20171124,17.415390357191693,2017-11-24
20171123,16.93811650863496,2017-11-23
20171122,15.23123685026753,2017-11-22
20171121,14.678790260504313,2017-11-21
20171120,14.905742255899249,2017-11-20
20171117,12.742321046506296,2017-11-17
20171116,12.163944220140085,2017-11-16
20171115,12.624453692887414,2017-11-15
20171114,12.145831915704184,2017-11-14
20171113,11.17542698253934,2017-11-13
20171110,11.169200062668214,2017-11-10
20171109,10.765473166827084,2017-11-09
20171108,10.680280362461293,2017-11-08
20171107,10.107909817331445,2017-11-07
20171106,10.521518972734796,2017-11-06
20171103,10.229128517462604,2017-11-03
20171102,10.388373215820195,2017-11-02
20171101,10.461958113353557,2017-11-01
20171031,10.733798396610275,2017-10-31
20171030,11.361066337187816,2017-10-30
20171027,10.436049042229817,2017-10-27
20171026,10.700162142043702,2017-10-26
20171025,11.06375084167323,2017-10-25
20171024,11.268667691423492,2017-10-24
20171023,10.130677443934063,2017-10-23
20171020,9.993617328917688,2017-10-20
20171019,9.794244950498308,2017-10-19
20171018,9.355996279341207,2017-10-18
20171017,10.411768940338852,2017-10-17
20171016,9.97698773118641,2017-10-16
20171013,10.160298096846404,2017-10-13
20171012,10.175191797493865,2017-10-12
20171011,10.584189605974254,2017-10-11
20171010,11.209710307119195,2017-10-10
20171009,11.177864875982156,2017-10-09
20170929,10.599483089156536,2017-09-29
20170928,10.27976787350201,2017-09-28
20170927,12.10548478788117,2017-09-27
20170926,12.487101274961578,2017-09-26
20170925,12.57173734374668,2017-09-25
20170922,12.136487790651602,2017-09-22
20170921,12.22682409431051,2017-09-21
20170920,12.13930939693851,2017-09-20
20170919,12.67106484882006,2017-09-19
20170918,13.370293031947307,2017-09-18
20170915,13.303122971066324,2017-09-15
20170914,13.703787158352297,2017-09-14
20170913,14.883599764329896,2017-09-13
20170912,14.75338959720359,2017-09-12
20170911,14.72191511527632,2017-09-11
20170908,14.122777309308557,2017-09-08
20170907,14.388919611437126,2017-09-07
20170906,14.81856751108851,2017-09-06
20170905,14.551686240162354,2017-09-05
20170904,14.625918097928617,2017-09-04
20170901,14.173135242367662,2017-09-01
20170831,14.2672190888796,2017-08-31
20170830,14.340837689120608,2017-08-30
20170829,14.553362045374357,2017-08-29
20170828,13.58698547381054,2017-08-28
20170825,13.9624362459144,2017-08-25
20170824,13.182772891593878,2017-08-24
20170823,12.92259171291282,2017-08-23
20170822,12.27427166490391,2017-08-22
20170821,12.970978107088207,2017-08-21
20170818,13.386063807195484,2017-08-18
20170817,13.694844072344992,2017-08-17
20170816,13.773527658478836,2017-08-16
20170815,13.890704838922751,2017-08-15
20170814,14.166765152489866,2017-08-14
20170811,14.511284575635068,2017-08-11
20170810,13.578323401346418,2017-08-10
20170809,14.132572474439511,2017-08-09
20170808,14.832329359857509,2017-08-08
20170807,15.191683156691576,2017-08-07
20170804,14.767925821548214,2017-08-04
20170803,15.043070490811283,2017-08-03
20170802,14.120901749986144,2017-08-02
20170801,14.365594532689846,2017-08-01
20170731,15.338893318856575,2017-07-31
20170728,15.164811123562016,2017-07-28
20170727,15.481835856110791,2017-07-27
20170726,15.555164403928773,2017-07-26
20170725,15.011080018627316,2017-07-25
20170724,15.194745249662224,2017-07-24
20170721,15.672180142267722,2017-07-21
20170720,16.558036348349628,2017-07-20
20170719,14.941402583604557,2017-07-19
20170718,16.29907254846845,2017-07-18
20170717,16.669181658510627,2017-07-17
20170714,15.251735880235618,2017-07-14
20170713,14.14357976165176,2017-07-13
20170712,14.350410682125126,2017-07-12
20170711,13.3498422602197,2017-07-11
20170710,13.324478634555408,2017-07-10
20170707,13.374433269890709,2017-07-07
20170706,13.283679723933982,2017-07-06
20170705,13.700865206087467,2017-07-05
20170704,12.700217911205772,2017-07-04
20170703,13.479707307732175,2017-07-03
20170630,13.926600613380671,2017-06-30
20170629,13.95993752443517,2017-06-29
20170628,14.653502360304518,2017-06-28
20170627,14.392846953240108,2017-06-27
20170626,14.952263568089974,2017-06-26
20170623,13.437433760329064,2017-06-23
20170622,13.32677668257676,2017-06-22
20170621,13.058488213766486,2017-06-21
20170620,13.49037897871943,2017-06-20
20170619,13.298809622111682,2017-06-19
20170616,12.899863892272515,2017-06-16
20170615,13.429096478122077,2017-06-15
20170614,13.846643799019684,2017-06-14
20170613,14.505987740845624,2017-06-13
20170612,14.870513113552365,2017-06-12
20170609,14.4149533812915,2017-06-09
20170608,13.782373529659807,2017-06-08
20170607,13.226669077147632,2017-06-07
20170606,12.18570908881689,2017-06-06
20170605,11.640012105753248,2017-06-05
20170602,12.39663511060376,2017-06-02
20170601,11.887611581538152,2017-06-01
20170531,11.591993514406813,2017-05-31
20170526,10.711667376712528,2017-05-26
20170525,12.572089775454904,2017-05-25
20170524,8.60279957844897,2017-05-24
20170523,8.598295293254866,2017-05-23
20170522,8.579251643716407,2017-05-22
20170519,9.003584276670258,2017-05-19
20170518,8.867798292893488,2017-05-18
20170517,8.714033951261577,2017-05-17
20170516,8.562579560436797,2017-05-16
20170515,8.759259143903249,2017-05-15
20170512,8.647286768762783,2017-05-12
20170511,8.209494144639448,2017-05-11
20170510,8.272420003788497,2017-05-10
20170509,8.741618447046552,2017-05-09
20170508,9.153745682421476,2017-05-08
20170505,9.184914802513925,2017-05-05
20170504,8.892155092414718,2017-05-04
20170503,8.953226650407409,2017-05-03
20170502,8.988742750933714,2017-05-02
20170428,9.02213485072332,2017-04-28
20170427,8.974138513431592,2017-04-27
20170426,9.192171820757943,2017-04-26
20170425,9.563535879345148,2017-04-25
20170424,9.97495590774947,2017-04-24
20170421,9.637545263050638,2017-04-21
20170420,10.11944795481578,2017-04-20
20170419,10.062414098762938,2017-04-19
20170418,10.04831378611292,2017-04-18
20170417,10.068155210488984,2017-04-17
20170414,10.20170192001539,2017-04-14
20170413,9.817272560800069,2017-04-13
20170412,9.83002576053964,2017-04-12
20170411,9.819857724375252,2017-04-11
20170410,9.952753348767803,2017-04-10
20170407,9.888604955759998,2017-04-07
20170406,9.92166459730868,2017-04-06
20170405,9.771806913119432,2017-04-05
20170331,9.461144769848282,2017-03-31
20170330,9.686667336165623,2017-03-30
20170329,9.849143824253876,2017-03-29
20170328,10.155286556303844,2017-03-28
20170327,10.064924616710028,2017-03-27
20170324,9.432354023258476,2017-03-24
20170323,9.345259435050345,2017-03-23
20170322,9.566202884338498,2017-03-22
20170321,9.46397767918968,2017-03-21
20170320,9.295072432488656,2017-03-20
20170317,8.954540590569446,2017-03-17
20170316,8.977620457068994,2017-03-16
20170315,9.996300562150433,2017-03-15
20170314,10.499770976318262,2017-03-14
20170313,10.428957158279614,2017-03-13
20170310,9.947322767863676,2017-03-10
20170309,10.194247950892557,2017-03-09
20170308,10.599064893923485,2017-03-08
20170307,11.36720577821096,2017-03-07
20170306,11.451800216119942,2017-03-06
20170303,10.986274049204187,2017-03-03
20170302,11.837917399039451,2017-03-02
20170301,11.539767438688106,2017-03-01
20170228,11.770221395854254,2017-02-28
20170227,11.739604280022572,2017-02-27
20170224,11.034422187072916,2017-02-24
20170223,10.880225241706068,2017-02-23
20170222,11.752452018315456,2017-02-22
20170221,12.175833373382083,2017-02-21
20170220,11.954384122147967,2017-02-20
20170217,11.51375785589414,2017-02-17
20170216,11.004848474053944,2017-02-16
20170215,10.807427805762996,2017-02-15
20170214,11.278793158749853,2017-02-14
20170213,11.953530562967616,2017-02-13
20170210,12.335547767011148,2017-02-10
20170209,12.503177432540758,2017-02-09
20170208,12.663028635531616,2017-02-08
20170207,11.798872134762648,2017-02-07
20170206,12.392701331838474,2017-02-06
20170203,12.285039922322673,2017-02-03
20170126,11.049673766641082,2017-01-26
20170125,11.172003068313485,2017-01-25
20170124,11.379789409649954,2017-01-24
20170123,11.366172417672928,2017-01-23
20170120,10.819033312263096,2017-01-20
20170119,11.155837069376457,2017-01-19
20170118,10.924660588031902,2017-01-18
20170117,12.053732191853022,2017-01-17
20170116,13.006579269258603,2017-01-16
20170113,12.92457221214526,2017-01-13
20170112,13.14562863822708,2017-01-12
20170111,13.385342481218071,2017-01-11
20170110,13.454778804750768,2017-01-10
20170109,13.74738815526912,2017-01-09
20170106,14.058025973170766,2017-01-06
20170105,14.325519663404284,2017-01-05
20170104,14.210961389778328,2017-01-04
20170103,15.273165943081557,2017-01-03
20161230,16.279188510155073,2016-12-30
20161229,16.371526940780786,2016-12-29
20161228,17.289754418273613,2016-12-28
20161227,17.456840836953937,2016-12-27
20161226,16.822076779474532,2016-12-26
20161223,15.762181428792095,2016-12-23
20161222,16.388733510712136,2016-12-22
20161221,16.026435454537012,2016-12-21
20161220,16.985421009103614,2016-12-20
20161219,16.093146064683673,2016-12-19
20161216,16.065966120559093,2016-12-16
20161215,16.42193210194201,2016-12-15
20161214,15.479626733351692,2016-12-14
20161213,15.079293667057216,2016-12-13
20161212,15.05688166988227,2016-12-12
20161209,14.282215029811884,2016-12-09
20161208,13.85087437642754,2016-12-08
20161207,14.826098145428793,2016-12-07
20161206,15.349985940014996,2016-12-06
20161205,16.011769969930214,2016-12-05
20161202,15.834148131393365,2016-12-02
20161201,15.401814657714674,2016-12-01
20161130,16.0159316272754,2016-11-30
20161129,14.78009892324415,2016-11-29
20161128,15.395603076462828,2016-11-28
20161125,13.861695643712682,2016-11-25
20161124,14.025634741522936,2016-11-24
20161123,13.938640769131306,2016-11-23
20161122,13.758688488171725,2016-11-22
20161121,12.62703466399742,2016-11-21
20161118,13.349960267713834,2016-11-18
20161117,13.510130045001546,2016-11-17
20161116,13.922179682060984,2016-11-16
20161115,14.13650557617918,2016-11-15
20161114,14.136829800287336,2016-11-14
20161111,13.529305341559716,2016-11-11
20161110,13.995203793739575,2016-11-10
20161109,15.487402622394349,2016-11-09
20161108,15.804956987960871,2016-11-08
20161107,16.114891654801706,2016-11-07
20161104,15.021179257932054,2016-11-04
20161103,14.759613102035448,2016-11-03
20161102,14.024735380016873,2016-11-02
20161101,13.514072409395114,2016-11-01
20161031,13.397491672220555,2016-10-31
20161028,13.285591290504565,2016-10-28
20161027,13.15067437640749,2016-10-27
20161026,13.44236671644709,2016-10-26
20161025,13.11871975492235,2016-10-25
20161024,12.823032040555304,2016-10-24
20161021,12.083326034567794,2016-10-21
20161020,12.052312086547476,2016-10-20
20161019,12.464453676075031,2016-10-19
20161018,12.034496887553596,2016-10-18
20161017,12.086099551137044,2016-10-17
20161014,12.217624988543822,2016-10-14
20161013,12.797184877170467,2016-10-13
20161012,13.060223870197248,2016-10-12
20161011,13.021235978100554,2016-10-11
20161010,13.665090384071204,2016-10-10
20160930,13.34269836436584,2016-09-30
20160929,12.2680732237183,2016-09-29
20160928,13.648675220411151,2016-09-28
20160927,13.552422451556412,2016-09-27
20160926,13.00829090271854,2016-09-26
20160923,12.356835290265952,2016-09-23
20160922,12.524450476714176,2016-09-22
20160921,13.079385937252583,2016-09-21
20160920,13.892929551565707,2016-09-20
20160919,14.271242151604838,2016-09-19
20160914,14.40241387399225,2016-09-14
20160913,14.491054622248638,2016-09-13
20160912,15.649321716226623,2016-09-12
20160909,15.478071371267957,2016-09-09
20160908,16.47957244424291,2016-09-08
20160907,16.90101237945069,2016-09-07
20160906,16.89603879206293,2016-09-06
20160905,17.13163144985336,2016-09-05
20160902,17.33332028362496,2016-09-02
20160901,17.4071456913488,2016-09-01
20160831,17.415823518608487,2016-08-31
